query	Score	ItemID	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_1	LeafCats	Title	feature_10
shimano rear derailleur	1063579325	181723748765	1.000000	-7.878860	-5.426851	43.802616	0.735220	2941.000000	-1000000.000000	172.000000	3770.176514	::[177813]::	Shimano Deore XT RD-M786 SGS Shadow+ Rear Derailleur 10 Speed MTB Bike Long Cage	8.68133740076
shimano rear derailleur	1063501256	230686560150	1.000000	-7.470160	-4.928075	40.251148	0.735220	2941.000000	-1000000.000000	209.000000	2309.941162	::[177813]::	2 BIKE BICYCLE ALUMINUM 7075 T6 REAR DERAILLEUR PULLEY 11T FOR SHIMANO BLUE NEW	7.91476573181
shimano rear derailleur	1063373844	172009568419	1.000000	-8.151404	-4.696593	57.402798	0.735220	2941.000000	-1000000.000000	215.000000	3633.533447	::[177813]::	SHIMANO DEORE XT RD-M8000 SGS 11 Speed Rear Derailleur  Shadow+ Long cage	2.21729491182
shimano rear derailleur	1063231604	281262723888	1.000000	-7.679764	-5.602340	43.593639	0.735220	2941.000000	-1000000.000000	208.000000	1621.058838	::[177813]::	Shimano Acera Upper Rear Derailleur Pulley 8 Speed 13 tooth 13t Y5T798010	0.326709143673
shimano rear derailleur	1062955367	182014986552	1.000000	-7.613727	-4.468876	75.881264	0.035760	2941.000000	-1000000.000000	0.000000	2095.285645	::[56197]::	1978 rear derailleur Shimano 600, RD-6100 (Short Cage) via Japan	3.94470047386
shimano rear derailleur	1062479003	172044242812	1.000000	-6.910516	-3.910314	56.956608	0.735220	2941.000000	-1000000.000000	223.000000	3476.062500	::[177813]::	NEW Shimano Ultegra RD-6700A-SS 10-Speed Road Rear Derailleur Short Cage - Gray	6.67568464003
shimano rear derailleur	1062470771	361336718368	1.000000	-7.511543	-4.943357	59.352737	0.735220	2941.000000	-1000000.000000	237.000000	840.428589	::[177813]::	CNC Aluminium Jockey Wheel Rear Derailleur Pulley for SHIMANO SRAM 11T Golden	2.36848119372
shimano rear derailleur	1062371373	321470233924	1.000000	-7.665481	-5.569072	56.635120	0.735220	2941.000000	-1000000.000000	140.000000	3160.411865	::[177813]::	Shimano XT RD-M781GS Dyna Sys MTB Bike Rear Derailleur Shadow 10 Speed (Silver)	5.26716794293
shimano rear derailleur	1062310983	322060350230	1.000000	-7.859300	-4.465595	72.109215	0.735220	2941.000000	-1000000.000000	0.000000	2243.928467	::[177813|56197]::	Vintage Shimano Altus RD-AT11 Rear Derailleur!	8.09275279002
shimano rear derailleur	1062136319	262129403601	1.000000	-7.944897	-5.530280	68.876770	0.011920	2941.000000	-1000000.000000	238.000000	1468.705933	::[57267]::	CNC Jockey Wheel Rear Derailleur Pulley Bearing for SHIMANO SRAM 7/8/9/10 Speed	3.08648464473
shimano rear derailleur	1062030004	111893377841	1.000000	-7.980306	-4.291324	77.381645	0.011920	2941.000000	-1000000.000000	214.000000	1747.631592	::[57267]::	New Shimano 105 5800 Road Groupset 5pcs Shift Front Rear Derailleur Cassette	10.1660429208
shimano rear derailleur	1061655191	121954092626	1.000000	-8.558931	-4.838390	43.825333	0.735220	2941.000000	-1000000.000000	150.000000	2772.571533	::[177813]::	Shimano Dura Ace Brand New Rear Derailleur 11 Speed Rd-9000	1.7538100621
unicycle	1073283310	151508471392	1.000000	-7.427205	-4.878845	16.032780	0.000000	24787.000000	357142.000000	216.000000	594.384644	::[177014]::	Personalized Unicycle 14 oz White Stainless Steel Custom Color Travel Mug	10.2669629144
unicycle	1073143858	131693055303	1.000000	-6.960399	-5.202943	28.401812	0.014448	24787.000000	357142.000000	174.000000	1305.583374	::[11332]::	US BLACK Electric Scooter Carrying Bag Handbag Two Wheels Unicycle Scooters	10.3895103186
unicycle	1072779048	182030328363	1.000000	-7.679543	-4.798201	29.279272	0.000000	24787.000000	357142.000000	172.000000	796.750000	::[177816]::	Electric Unicycle Handlebar Tape Battledore Handle Belt Tape Wrap Accessories	4.83406068712
unicycle	1072355871	141933819385	1.000000	-7.390667	-4.736623	32.387344	0.000000	24787.000000	357142.000000	208.000000	635.466675	::[4174]::	Unicycle Patent Print White in a Light Cherry Red Wood Frame	3.86328102049
unicycle	1072319807	141911402246	1.000000	-8.414036	-4.301658	33.894958	0.617131	24787.000000	357142.000000	225.000000	2862.083252	::[47349]::	Smart Electronic Scooter HoverBoard Self Balancing Unicycle Balance Transformers	9.70903053027
unicycle	1072211965	191844801832	1.000000	-8.432309	-4.175888	15.223808	0.617131	24787.000000	357142.000000	216.000000	3997.000000	::[47349]::	Black Electric Speaker Scooter Hover Board Unicycle 2 Wheel Self Balance	8.5468745428
unicycle	1071943108	141754760855	1.000000	-7.568485	-5.323980	22.667143	0.014448	24787.000000	357142.000000	219.000000	1969.750000	::[11332]::	Electric Scooter Carrying Bag Handbag For Two Wheels Unicycle Self Balancing	1.14004515046
unicycle	1071342712	391261749065	1.000000	-7.462667	-4.932248	27.257059	0.014448	24787.000000	357142.000000	216.000000	1720.416626	::[11332]::	DIY Aluminum Base for Smart Self Balancing Electric Unicycle Wheelers	3.87895017343
unicycle	1070846096	131640205003	1.000000	-7.968400	-5.536121	28.824587	0.039216	24787.000000	357142.000000	229.000000	1989.687500	::[16264]::	6.5" Carrying Bag Case For Smart Self Balance Electric Unicycle Scooter CY6T	7.41271233186
unicycle	1070819459	151826000465	1.000000	-7.430527	-4.022907	23.738203	0.000000	24787.000000	357142.000000	171.000000	542.000000	::[15687]::	Standard Edition Unicycle Vorstellung Tread Artist Bike Evolution T-Shirt S-XXXL	4.2561675728
unicycle	1070670831	141931773171	1.000000	-7.456351	-4.982553	32.492184	0.000000	24787.000000	357142.000000	209.000000	1344.928589	::[4174]::	Unicycle Patent Print Black Matte in a Black Pine Wood Frame	4.64014432489
unicycle	1070566917	272072892683	1.000000	-7.691052	-4.285658	26.273870	0.039216	24787.000000	357142.000000	221.000000	2623.500000	::[16264]::	Smart Mini 2 Wheels 6.5" Electric Scooter Unicycle Self Balancing Hoverboard USA	10.046594881
unicycle	1070394274	231908027942	1.000000	-7.688652	-5.622729	29.972403	0.617131	24787.000000	357142.000000	222.000000	3763.750000	::[47349]::	2016 Gold Smart Self Balancing Electric Unicycle Balance 2 Wheels Board 	4.11567747555
unicycle	1070346207	231912974830	1.000000	-7.390667	-4.736623	27.899715	0.617131	24787.000000	357142.000000	172.000000	3262.500000	::[47349]::	COOL 2 wheels Smart Chrome Purple Balancing Unicycle hover board 	2.77711057051
unicycle	1069890292	311569906746	1.000000	-7.204060	-4.584390	20.147724	0.617131	24787.000000	357142.000000	210.000000	2639.833252	::[47349]::	RiseTek 6.5'' Remote Black Scooter Unicycle Self balancing Balance Hoverboard	5.19331561206
unicycle	1069722375	221976741801	1.000000	-8.164843	-5.315593	22.959908	0.617131	24787.000000	357142.000000	182.000000	3417.000000	::[47349]::	Remote Control For Electric Scooter Smart Self Balancing Unicycle Hover Board	3.55713279414
unicycle	1069462326	291718543752	1.000000	-8.651714	-4.309250	11.908248	0.617131	24787.000000	357142.000000	170.000000	4315.230957	::[47349]::	Smart Self Balancing Electric Scooter Unicycle 2 Wheels Hover Board Balance New	9.19491383315
unicycle	1069429128	281955278258	1.000000	-7.497097	-5.024478	15.470290	0.000000	24787.000000	357142.000000	214.000000	2284.833252	::[159913]::	Mini Self Balancing Electric Scooter Unicycle Natural Rubber Tires	8.52500911478
unicycle	1069405472	331721036769	1.000000	-8.048663	-4.569487	21.813620	0.617131	24787.000000	357142.000000	226.000000	2510.928467	::[48619|47349]::	Replacement Battery For 2 wheels Self Balancing Unicycle Electric Scooter 4.4 Ah	10.1945608192
unicycle	1069356772	182091160172	1.000000	-7.617190	-5.451578	30.717463	0.617131	24787.000000	357142.000000	173.000000	3092.307617	::[47349]::	Best Sale Chrome gold Smart Self Electric Unicycle balance Drifting Board Hover	4.27821137982
unicycle	1069238370	281891813621	1.000000	-8.257229	-6.075012	23.876257	0.617131	24787.000000	357142.000000	207.000000	2084.266602	::[47349]::	Carrying Bag for Two Wheels Self Balancing Drifting Smart Unicycle Scooter	6.1310168112
unicycle	1069024871	151580365567	1.000000	-7.452239	-4.957802	29.435923	0.000000	24787.000000	357142.000000	173.000000	519.799988	::[63810]::	UK England Man Riding Tall Unicycle in front of Tower Bridge RPPC real photo	4.47279655074
unicycle	1068981812	201479198798	1.000000	-7.520660	-5.187773	20.631964	0.014448	24787.000000	357142.000000	220.000000	2153.142822	::[11332]::	Carry Bag Handbag For 2 Wheel Self Balancing Smart Electric Unicycle ScooterD UP	9.90904448113
unicycle	1068734763	141881236561	1.000000	-8.030041	-4.945053	24.831329	0.617131	24787.000000	357142.000000	222.000000	2870.600098	::[47349]::	New US Stock 6.5"Electric Unicycle Scooter Blue Balance Car hover board 2 Wheel	6.30670958778
unicycle	1068666830	151868763895	1.000000	-8.398020	-6.151021	13.929575	0.617131	24787.000000	357142.000000	215.000000	3496.769287	::[47349]::	Circuit Board for Balancing Smart 2 Wheel Electric Unicycle Scooter Hover Board	0.142807822576
unicycle	1068645506	131707343313	1.000000	-7.602345	-4.541126	26.129658	0.000000	24787.000000	357142.000000	134.000000	564.000000	::[152554]::	New NEXT UK Circus Mouse Top and Tights size 6 Year 116 cm NWT Unicycle Star	0.356973596318
unicycle	1068645248	182091239979	1.000000	-7.390667	-4.736623	15.672911	0.000000	24787.000000	357142.000000	171.000000	618.714294	::[29916]::	HARD ROCK CAFÉ HARDROCK HRC NEW YORK CITY STREET PERFORMER UNICYCLE 2010 53154	4.93285573485
unicycle	1068319384	252351489883	1.000000	-8.073481	-4.483938	31.396551	0.617131	24787.000000	357142.000000	222.000000	4359.230957	::[47349]::	Smart 2 Wheel Balance Hover Board Self Balancing Electric Scooter Unicycle Black	3.23742415929
unicycle	1068240442	351624059076	1.000000	-6.640348	-4.928995	27.900444	0.000000	24787.000000	357142.000000	222.000000	3007.076904	::[48618]::	Scooter Charger For Mini Smart Self Balancing 2 Wheels Electric Unicycle Scooter	4.75585456781
unicycle	1068182417	181822055092	1.000000	-6.190261	-5.595846	28.803234	0.000000	24787.000000	357142.000000	152.000000	188.625000	::[83891]::	10/40/200pcs Antique Silver/Bronze unicycle Jewelry Charms Pendant 18x17mm	0.161311997159
unicycle	1068118233	322053433302	1.000000	-7.630712	-5.393903	29.065979	0.000000	24787.000000	357142.000000	172.000000	511.142853	::[47139]::	cLOWN PIN VINTAGE BROOCH ON A UNICYCLE PINK GOLD SILVER COSTUME JEWELRY COLLECTA	5.95712544296
unicycle	1067984021	401051713547	1.000000	-7.456372	-4.258235	34.705616	0.000000	24787.000000	357142.000000	225.000000	711.250000	::[15687]::	Comfort Zone Unicycle Black Adult Tank Top	8.05545104002
unicycle	1067978414	252088130450	1.000000	-8.031178	-4.820804	30.183310	0.617131	24787.000000	357142.000000	171.000000	1866.583374	::[47349]::	Airwheel Q5 electric self-balancing unicycle 170 Wh (Green Color)	1.88512270631
unicycle	1067905956	281992355964	1.000000	-9.090452	-3.875459	15.535623	0.617131	24787.000000	357142.000000	144.000000	2965.916748	::[47349]::	NEW 2016 ONE WHEEL Electric Skateboard Unicycle HoverBoard Self Balance 	1.45971490029
unicycle	1067674031	131640205721	1.000000	-7.958528	-6.027741	28.057701	0.039216	24787.000000	357142.000000	221.000000	1788.294067	::[16264]::	6.5 inch Carrying Bag Case For Smart Self Balance Electric Unicycle Scooter CZ7B	0.329335495435
unicycle	1067506606	321922567958	1.000000	-7.963716	-4.441917	12.441518	0.617131	24787.000000	357142.000000	214.000000	3793.714355	::[47349|175724]::	Blue Electric Hover Board Scooter Self Balancing 2 Wheels Mini Balance Unicycle	0.560491196977
unicycle	1067452077	262029341209	1.000000	-7.784695	-4.913589	14.188034	0.617131	24787.000000	357142.000000	221.000000	2492.500000	::[47349]::	DIY Accessory Aluminum Base for Smart 2 wheels Electric Unicycle Scooter	5.39781371618
unicycle	1067363703	141837179499	1.000000	-8.008523	-5.265217	27.311472	0.617131	24787.000000	357142.000000	200.000000	2517.187500	::[47349]::	Carrying Bag Handbag For 2 Wheels Self Balancing Smart Electric Unicycle Scooter	9.99796073778
unicycle	1067153407	371580910475	1.000000	-7.483264	-5.071986	15.920298	0.000000	24787.000000	357142.000000	200.000000	406.692322	::[15687]::	If You Dont Like Unicycle Trials Cool Active T Shirt	8.8967883695
unicycle	1067057917	141938451208	1.000000	-7.390667	-4.736623	32.556664	0.000000	24787.000000	357142.000000	210.000000	768.937500	::[4174]::	Unicycle Patent Print Black Matte in a Light Cherry Red Wood Frame	7.57557260787
unicycle	1066775755	281816729603	1.000000	-7.928286	-4.655764	30.853462	0.617131	24787.000000	357142.000000	202.000000	2807.500000	::[47349]::	New Self Balancing Electric Unicycle Scooter Black 170WH	9.97892256339
unicycle	1066713785	231912974835	1.000000	-7.390667	-4.736623	28.394022	0.617131	24787.000000	357142.000000	172.000000	2862.083252	::[47349]::	2016 COOL Two wheels Self Chrome Purple Balancing Unicycle hover board 	2.68278902182
unicycle	1066489973	281992725774	1.000000	-7.573717	-4.775675	13.203207	0.000000	24787.000000	357142.000000	226.000000	792.000000	::[109118]::	Sunlite Unicycle CrankSet- 5 in CTLS R+L 20 in	10.0644998448
unicycle	1066231131	121838014450	1.000000	-8.944119	-5.257416	14.702744	0.617131	24787.000000	357142.000000	175.000000	4223.000000	::[47349]::	Smart Electric Self Balancing Scooter Hoverboard Unicycle Balance 2 Wheel  black	3.06042964594
unicycle	1066187038	152035219045	1.000000	-7.495524	-4.407396	32.038464	0.000000	24787.000000	357142.000000	172.000000	666.307678	::[78150]::	1967 COIN MEDAL TOKEN AAU AMATEUR ATHLETIC UNION NEW ORLEANS LOUISIANA ~UNICYCLE	9.00988401799
unicycle	1065838045	201553000144	1.000000	-8.748018	-5.114388	28.918743	0.617131	24787.000000	357142.000000	175.000000	4261.615234	::[47349]::	MIni Smart 2-Wheels Electric Scooter Hover Board Self-Balancing Balance Unicycle	1.52658974629
unicycle	1065281565	151996028864	1.000000	-8.239566	-5.307059	25.177378	0.617131	24787.000000	357142.000000	187.000000	4261.615234	::[47349]::	MIni Smart 2-Wheels Electric Scooter Balance Hover Board Self-Balancing Unicycle	2.40862032798
unicycle	1065267731	272204341562	1.000000	-7.757929	-5.753210	29.822248	0.000000	24787.000000	357142.000000	149.000000	492.571442	::[83904]::	Handmade Quilted Wall Hanging or Lap Quilt-Circus Poster w/ Elephant on Unicycle	2.83075132823
unicycle	1065204891	182002616402	1.000000	-8.359313	-6.470775	21.919926	0.617131	24787.000000	357142.000000	195.000000	2623.571533	::[47349]::	Power Adapter Charger For Smart Self Balancing Scooter Hover Board Unicycle 42V	4.1004112508
unicycle	1064952909	272141289502	1.000000	-8.951956	-5.743113	27.656713	0.617131	24787.000000	357142.000000	179.000000	4261.615234	::[47349]::	Mini Smart Electric Scooter 2 Wheels Unicycle Self balancing Balance Hover board	3.80658115858
tricycle	1073648536	131753661734	1.000000	-7.390667	-4.736623	32.113625	0.000000	29039.000000	400000.000000	209.000000	804.062500	::[4174]::	Steam Tricycle Patent Print Black Matte in a Rustic Oak Wood Frame	5.36800567986
tricycle	1073482301	262297233008	1.000000	-7.493723	-5.105298	15.359930	0.000000	29039.000000	400000.000000	238.000000	563.692322	::[63869]::	Mintage Old Tricycle Womens Capped Sleeve T-Shirt	8.36164903693
tricycle	1073476284	222080598540	1.000000	-7.903117	-6.058122	37.124100	0.000000	29039.000000	400000.000000	230.000000	1401.833374	::[177834]::	adult 26" tricycle singlespeed bike rearfolding basket adjustable seat handlebar	0.37785395371
tricycle	1073291030	400930948490	1.000000	-7.390667	-4.736623	25.292110	0.000000	29039.000000	400000.000000	174.000000	700.000000	::[159889]::	Boy On Tricycle Vinyl Sticker Wall Art	8.6110499032
tricycle	1073193154	381591863384	1.000000	-7.617154	-5.451487	30.126431	0.000000	29039.000000	400000.000000	147.000000	438.750000	::[7891]::	HUNGARY - 1997. 70th Stampday / Early Postman / Motorized Tricycle MNH!!! 	4.07328820565
tricycle	1073183129	172029599640	1.000000	-7.562786	-5.276957	31.020256	0.000000	29039.000000	400000.000000	204.000000	917.750000	::[34056]::	E-Flite EFLG110 10 to 15 - Size Tricycle Electric Retracts	6.40037301903
tricycle	1073081997	322073883912	1.000000	-7.390667	-4.736623	14.719430	0.000000	29039.000000	400000.000000	197.000000	1177.500000	::[48]::	(3) Vintage 1950's TRICYCLE photos / Funny Little Blonde Girl Riding Her Trike	7.9376253246
tricycle	1072800772	252341307896	1.000000	-8.120183	-4.952466	32.486526	0.000000	29039.000000	400000.000000	134.000000	1169.666626	::[66518]::	Mini Tricycle Vintage Bike Wood & Metal Bicycle Decor	7.31651421058
tricycle	1072725932	182075768847	1.000000	-10.341763	-4.802476	31.645090	0.368545	29039.000000	400000.000000	207.000000	2962.666748	::[177831]::	Adult Tricycle Bike Basket Schwinn Meridian Bicycle 3 Wheel Trike Mint	5.51030750326
tricycle	1072510043	111542005932	1.000000	-8.229342	-5.294806	29.323574	0.301643	29039.000000	400000.000000	218.000000	3441.600098	::[11746]::	trike red radio flyer 4 1 stroller kids toddler tricycle bike ride infant toy	4.30809319694
tricycle	1072388329	262210204978	1.000000	-7.493252	-5.103814	15.145056	0.000000	29039.000000	400000.000000	137.000000	600.000000	::[29480]::	c1910 Real Photo Postcard; Children Sister & Brother on Tricycle, Los Angeles CA	7.14666618098
tricycle	1072190520	131761247381	1.000000	-7.390667	-4.736623	61.066776	0.000000	29039.000000	400000.000000	189.000000	773.153870	::[617]::	Tricycle: Pick Your Ride Cycle (DVD, 2009, Tricycle: Pick Your Ride Cycle...	3.64867752034
tricycle	1072093619	381332358241	1.000000	-7.621832	-4.423247	16.306919	0.000000	29039.000000	400000.000000	162.000000	1433.083374	::[14279]::	Antique Vintage 30s PHOTO Little Girl On Trike Tricycle	2.09829709963
tricycle	1072075806	121937257760	1.000000	-8.356577	-6.051189	13.262461	0.019953	29039.000000	400000.000000	131.000000	1080.625000	::[57267]::	Recumbent Trike Tricycle Bike Bicycle Vinyl Window Sticker MTB Mountain Road	6.94800694274
tricycle	1072073539	400661197518	1.000000	-7.539130	-5.220768	34.363995	0.000000	29039.000000	400000.000000	173.000000	1128.500000	::[2527]::	VINTAGE 1986 FISHER PRICE TOY PLAY GROUND 2525 WITH ORANGE TRICYCLE	1.15802288063
tricycle	1072035950	252292242124	1.000000	-7.511366	-5.159830	27.236908	0.000000	29039.000000	400000.000000	233.000000	653.833313	::[63869]::	Mintage Old Tricycle Womens Fine Jersey T-Shirt	0.285801455572
tricycle	1071874754	361413462590	1.000000	-7.649484	-4.771208	27.444046	0.016432	29039.000000	400000.000000	171.000000	1253.058838	::[56197]::	Rear Wheel for Trike Tricycle Black Tire White Mag Vintage 8.5 inch OD 9.2 mm ID	1.22606640642
tricycle	1071818142	371583545318	1.000000	-7.936778	-5.943694	33.132000	0.000000	29039.000000	400000.000000	133.000000	438.750000	::[160934]::	John Deere 40 Tricycle tractor original JD left brake pedal	9.98944218206
tricycle	1071521200	160595626433	1.000000	-7.467304	-4.947826	29.783163	0.000000	29039.000000	400000.000000	177.000000	737.500000	::[4174]::	HOWE BICYCLES BIG WHELLS TRICYCLES BIKE TRAIN AMERICAN USA VINTAGE POSTER REPRO	10.3247339447
tricycle	1071493460	181828889722	1.000000	-7.764090	-5.374736	33.969917	0.301643	29039.000000	400000.000000	215.000000	3354.714355	::[11746]::	Tricycle Trike Kids Red Radio Flyer Dual Deck Bike Play Outdoor Ride Adjustable 	3.23450321097
tricycle	1071408899	161444673243	1.000000	-7.598885	-5.373385	29.721642	0.000000	29039.000000	400000.000000	140.000000	844.416687	::[155101]::	HELLO KITTY tricycle bottlecap PENDANT with blue necklace ribbon ~  Kawaii CUTE!	8.33669330348
tricycle	1071217701	141937645953	1.000000	-7.441096	-4.929240	34.328865	0.000000	29039.000000	400000.000000	135.000000	503.916656	::[4174]::	Tricycle Patent Print Green Chalkboard	4.41534806291
tricycle	1071196046	261993852052	1.000000	-7.996034	-4.801960	38.833031	0.368545	29039.000000	400000.000000	212.000000	1102.333374	::[177831]::	26" Blue Kent Tricycle	7.59495118683
tricycle	1071162617	361522229833	1.000000	-7.573092	-5.336495	33.364090	0.000000	29039.000000	400000.000000	173.000000	843.000000	::[156523]::	Vintage Tricycle Collar Sidewalk Bicycle	3.53642258018
tricycle	1071149036	141931040921	1.000000	-7.390667	-4.736623	33.048229	0.000000	29039.000000	400000.000000	0.000000	615.333313	::[4174]::	Railway Tricycle Patent Print Black Matte in a Deep Black Wood Frame	9.37401333541
tricycle	1071102638	162014496011	1.000000	-7.509996	-5.155668	30.564581	0.000000	29039.000000	400000.000000	177.000000	874.076904	::[86917]::	Vintage Gay Nineties Tricycle Salt Pepper Shaker Set 24 Gold Plated Caps	8.54630471915
tricycle	1071086731	162037864144	1.000000	-7.390667	-4.736623	31.578865	0.000000	29039.000000	400000.000000	175.000000	616.916687	::[147340]::	Australian Co Broken tricycle 100%25 Organic Cotton Windmill Blue Shirt	5.0933500716
tricycle	1071029263	152050802423	1.000000	-7.626057	-5.363143	25.951523	0.000000	29039.000000	400000.000000	171.000000	579.083313	::[140944]::	STERLING SILVER TRICYCLE CHARM FOR A CHARM BRACELET  #2658	4.19609130104
tricycle	1070795312	172139185991	1.000000	-8.050225	-5.021345	30.119017	0.301643	29039.000000	400000.000000	141.000000	1785.687500	::[11746]::	Limo Folding Tricycle for 1-4 years old children, Fold-up Trike. Made In Japan!	3.93159453015
tricycle	1070706711	182089820413	1.000000	-7.390667	-4.736623	31.589470	0.000000	29039.000000	400000.000000	136.000000	640.437500	::[48]::	Vintage Lot of 5 B & W Amateur Photographs Kid's on Old Bikes Bicycles Tricycles	6.31658635263
tricycle	1070678329	141887905465	1.000000	-7.552158	-5.094782	29.464849	0.301643	29039.000000	400000.000000	226.000000	843.250000	::[11746]::	Angeles MyRider Space Buggy Tricycle	8.45473668187
tricycle	1070666139	322073415267	1.000000	-7.594728	-5.393977	36.681351	0.301643	29039.000000	400000.000000	209.000000	2125.230713	::[11746]::	Dual Deck Tricycle Girl's Pink Chrome Bell Classic Streamers Adjustable Outdoor	5.91039806817
tricycle	1070627620	111855573239	1.000000	-7.999955	-5.568112	27.436787	0.000000	29039.000000	400000.000000	171.000000	1613.599976	::[177820]::	TRICYCLE HOLLOW HUB BEARING FOR 1/2" SHAFT BEACH CRUISER LOW RIDER BICYCLE TRIKE	7.29221429538
tricycle	1070497131	272183173457	1.000000	-7.842636	-5.760553	30.943008	0.301643	29039.000000	400000.000000	218.000000	2513.083252	::[11746]::	Tricycle Radio Flyer Ride Canopy Child Pedaling Pink Toy	10.4459957755
tricycle	1070337318	152031491961	1.000000	-7.497322	-4.864163	14.409446	0.000000	29039.000000	400000.000000	207.000000	733.312500	::[48]::	Little Boy Barefoot Cap Overalls Riding Tricycle Trike Lawn Vtg 40s Snapshot L53	5.46215903881
tricycle	1070283124	152003207410	1.000000	-7.794113	-5.182782	30.765779	0.010563	29039.000000	400000.000000	171.000000	757.500000	::[74986]::	Mechanical Santa Tricycle Tin Wind Up Toy Made in Korea Lot#23-1000	8.58000729534
tricycle	1070021506	311362677733	1.000000	-7.571085	-4.969176	26.086863	0.000000	29039.000000	400000.000000	174.000000	1223.750000	::[35]::	1934 ADVERT Gendron Motor Bike Bicycle Tricycle Streamline Race Cycle Motorcycle	3.17114095112
tricycle	1070016371	371582161466	1.000000	-7.671414	-4.853436	34.524921	0.000000	29039.000000	400000.000000	182.000000	1316.750000	::[14279]::	Victorian Girl On Antique Tricycle Classic 8 by 10 Reprint Photograph	7.18022870477
tricycle	1069914198	291133431521	1.000000	-7.501111	-5.096971	25.371309	0.000000	29039.000000	400000.000000	175.000000	670.142883	::[7320]::	Novelty Dress It Up Buttons Red fire engine tricycle cement truck dinosaur 6555	4.71917129045
tricycle	1069913210	131767849354	1.000000	-7.390667	-4.736623	18.362934	0.000000	29039.000000	400000.000000	173.000000	605.916687	::[48]::	WATER TRICYCLE 1910s PHOTO	7.68012359407
tricycle	1069867408	252111309611	1.000000	-7.550031	-4.933425	16.374313	0.000000	29039.000000	400000.000000	172.000000	438.750000	::[10034]::	Wrought Iron Tricycle Planter Whatever LOL	6.09770994578
tricycle	1069844099	361516535083	1.000000	-7.390667	-4.736623	13.812634	0.000000	29039.000000	400000.000000	173.000000	2458.600098	::[310]::	New Baby Bike Safety Tricycle Foldable Training Bicycle Trike Infant Ride-On Toy	0.228590224325
tricycle	1069772352	272166247057	1.000000	-7.669766	-5.010572	30.346142	0.000000	29039.000000	400000.000000	228.000000	1414.333374	::[69825]::	New Howe Glasgow vintage bicycle / tricycle / penny farthing hex spanner     ON	5.18609598861
tricycle	1069659892	121117165202	1.000000	-7.481586	-5.066570	12.850637	0.000000	29039.000000	400000.000000	218.000000	393.250000	::[175529]::	YOUTH KIDS T-SHIRT Girl tricycle When I grow up I'll be a Policeman (k-216) 	9.2401307038
tricycle	1069613593	322074538211	1.000000	-7.390667	-4.736623	36.169849	0.000000	29039.000000	400000.000000	172.000000	237.500000	::[774]::	Vintage THE CURLER - SUPER SURF TRI-CYCLE Model Kit by Pyro, 1970 - RARE!	3.19601252815
tricycle	1069560775	281918742554	1.000000	-7.536837	-4.536925	21.360577	0.000000	29039.000000	400000.000000	200.000000	586.375000	::[15687]::	Kick It Old School Funny Retro Tricycle Graphic T-Shirt	10.4782676329
tricycle	1069452703	141935444439	1.000000	-7.390667	-4.736623	32.030113	0.000000	29039.000000	400000.000000	207.000000	1074.125000	::[4174]::	Railway Tricycle Patent Print White in a Honey Red Oak Wood Frame	10.1677141372
tricycle	1069417788	301236291760	1.000000	-5.531708	-3.679316	27.916069	0.000000	29039.000000	400000.000000	209.000000	1284.333374	::[11332]::	10 x 2 Tire and Inner tube combo, for Tricycle, baby stroller *FREE  SHIP	3.52195233441
tricycle	1069253552	111915885412	1.000000	-7.604400	-5.234993	32.643353	0.368545	29039.000000	400000.000000	216.000000	763.250000	::[177831]::	Front-Loader Tricycle W/Platform 37" Axle Black	8.49855248663
tricycle	1069252314	172144677972	1.000000	-7.701463	-4.937682	15.650689	0.000000	29039.000000	400000.000000	135.000000	1052.769287	::[14279]::	VINTAGE PHOTOGRAPH 1918 GILDFORD MONTANA BOY KID TOY TRICYCLE OLD FASHION PHOTO	3.76041987908
