key,query,Title,LeafCats,ItemID,X_unit_id,SCORE,label_relevanceGrade,label_relevanceBinary,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
55444,bekins map,"Bekins Van & Storage Co. Advertisement and Map of Fresno, California 1947",37834,27337,693264234,3:3:3,6,1.0,2676.618,0.0,-7.739742,-4.67337,62.633133,0.0,0.0,0.0,141,-100.0
160424,battery 24v,24v 15ah li-ion lithium Battery Electric Bicycle Ebike Rechargeable Power Pack,48619,59411,809745787,2:3:3,6,1.0,3368.466553,1.0,-7.348063,-4.10351,26.712397,0.301337,3808.0,-1000000.0,195,-100.0
89696,windmill holland mi,"**1- HOLLAND, MI - A DUTCH SCENE AT WINDMILL ISLAND",20216,44076,740194785,3:3:3,6,1.0,2676.618,0.0,-7.549876,-5.2724,73.72728,0.327348136159,0.0,0.0,142,-100.0
62917,man cave decor,MAN CAVE VINTAGE Tin Sign Bar pub home Wall Decor Retro Metal ART Poster ,31587,31054,753409584,3:3:3,6,1.0,4239.133301,1.0,-10.030761,-4.797679,27.533422,0.632203,6293.0,588235.0,172,-100.0
168721,military notebook,Military grade Panasonic Toughbook,177,63438,809745649,3:3:3,6,1.0,1499.428589,1.0,-7.390667,-4.736623,10.542944,0.560958,520.0,-1000000.0,145,0.0438018830196
153552,match jacket snowboard,"New 2015 Burton Match Snowboard Ski Jacket, True Black, Men's Large Snow Jacket",57988,56019,780086072,3:3:3,6,1.0,2676.618,0.0,-8.286721,-4.741098,57.730164,0.299427,0.0,0.0,229,-100.0
60872,holloway 2xl jacket,New Holloway Varsity Letterman Jacket XXL Black/Blue/White,57989,30015,693264828,3:3:3,6,1.0,2676.618,0.0,-7.714934,-5.021143,38.756218,0.0,0.0,0.0,0,-100.0
78254,abu garcia reel,ABU GARCIA AMBASSADEUR 4600 C3 RIGHT HAND BAITCAST REEL 4600C3,108153,38633,740191862,3:3:3,6,1.0,3169.785645,1.0,-7.984064,-4.546601,69.170334,0.560987654321,3698.0,-1000000.0,170,-100.0
55791,bmw,BMW : Other,6025,27507,693264591,3:3:3,6,1.0,1499.714233,1.0,-9.070667,-2.856667,13.4131,0.0,858886.0,68884.0,0,-100.0
68379,wilton,Wilton Cake Decorating Master Tip Set & Tip Organizer 55 Tips + Couplers & Nails,46281,33743,740196905,3:3:3,6,1.0,2878.923096,1.0,-6.806231,-3.5536,28.442453,0.448554913295,43818.0,219512.0,142,0.648733413752
77443,luigi bormioli michelangelo cake,LUIGI BORMIOLI MICHELANGELO BLOWN CRYSTAL FOOTED CAKE PLATE W/ DOME COVER(NIB),13814,38200,687417870,3:3:3,6,1.0,2676.618,0.0,-8.132444,-4.538996,84.698273,0.0,0.0,0.0,137,-100.0
77435,lucario amiibo,Lucario Amiibo (New US Version) Smash Bros Wii U Rare/hard To Find,75708,38195,687419232,3:3:3,6,1.0,2954.928467,1.0,-8.419852,-4.908648,23.192907,0.056973375638,487.0,192889.0,146,0.091412725761
169766,evh guitar,EVH Wolfgang Standard Electric Guitar Flame Maple Top Transparent Red,33034,63959,809743189,3:3:3,6,1.0,3188.916748,1.0,-8.251445,-5.34507,67.912544,0.782667,889.0,-1000000.0,187,1.33050489801
148040,ford 8n 9n 2n starter,12 Volt Starter for Ford 2N 8N 9N Tractors Brand New Aftermarket Replacement,121876,53475,780088780,3:3:3,6,1.0,2676.618,0.0,-6.793085,-4.286135,56.410454,0.418496,0.0,0.0,221,-100.0
44407,rod holder for boat,"New Set of 2, Clamp-On Fishing Rod Holder with C-Mount, for Boat",72665,22088,753407582,3:2:3,6,1.0,3300.333252,1.0,-7.790872,-4.562097,71.076035,0.304982,209.0,-1000000.0,204,-100.0
19861,timex,Timex Men's Expedition %7c Black Strap Black Case Indiglo %7c Durable Watch T49920,31387,9933,724908788,3:3:3,6,1.0,3436.571533,1.0,-5.33225,-3.558236,27.522619,0.879007238883,16592.0,203619.0,223,0.75488372093
85558,anri sarah kay,"ANRI Italy Just For You 4"" Carved Wood Figurine Sarah Kay - Club",4018,42054,753410934,3:3:3,6,1.0,2838.071533,1.0,-7.390667,-4.736623,77.383202,0.755347,297.0,-1000000.0,149,-100.0
54583,amethyst sphere,Natural Amethyst Polished Quartz Crystal Sphere,3225,26950,693262725,3:3:3,6,1.0,2337.846191,1.0,-7.390667,-4.736623,44.955673,0.133574457471,1516.0,132352.0,149,-100.0
91395,ag-hpx370,"Panasonic AG-HPX370 P2 HD Camera B-Stock w/1044 hrs, Fuji XT17x4.5BRM",11724,44854,753411729,3:3:3,6,1.0,2676.618,0.0,-8.557178,-3.818394,80.386436,0.793041,17.0,-1000000.0,140,-100.0
44690,hofbauer,2 Hofbauer Byrdes Ruby Flashed Red Bird Bell West Germany Lead Crystal ,999,22229,753406929,3:2:3,6,1.0,3478.076904,1.0,-7.390667,-4.736623,34.181217,0.763103,481.0,-1000000.0,172,-100.0
11748,nordstroms small,Ro & De Sheer Chiffon Yellow Peasant Blouse Top Size Small S Nordstrom ,53159,5811,724909144,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,19.008617,0.244433629395,3489.0,-1000000.0,137,-0.344292923544
64982,parker 25 fountain pen,PARKER 25 FOUNTAIN PEN  STAENLESS STEEL VINTAGE ,14001,32070,693263108,3:3:3,6,1.0,2978.727295,1.0,-8.055051,-4.008719,73.286835,0.587229280163,43.0,-1000000.0,0,-100.0
61237,icg dollar,1900 O New Orleans Morgan US Silver Dollar S$1 - ICG MS63 E1,39464,30193,693265206,3:3:3,6,1.0,2676.618,0.0,-7.985643,-3.289651,43.841873,0.453867210563,0.0,0.0,144,0.965336720819
163928,1957 topps frank robinson,FRANK ROBINSON 1957 TOPPS ROOKIE BASEBALL CARD # 35 HOF CINCINNATI REDS ,213,61092,809743228,3:3:3,6,1.0,4322.416504,1.0,-8.508358,-4.059558,76.910744,0.75932,144.0,-1000000.0,173,2.54974406584
47548,canon,Canon EF 100mm f/2.8L Macro IS USM Lens Bundle,3323,23636,687422389,3:3:,6,1.0,2644.600098,1.0,-8.367735,-4.83905,19.674955,0.331133113311,177174.0,89487.0,222,0.82157622739
155503,mens blazers,Stylish Men's Casual Slim Fit One Button Suit Pop Blazer Black Coat Jacket,3001|3002,56959,780085943,3:3:3,6,1.0,4405.646973,1.0,-7.855854,-4.514643,22.783901,0.375725,82112.0,333333.0,168,-100.0
76976,left window motor 2005 honda odyssey ex-l 3.5l,Power Window Motor and Regulator Assembly Front Left fits 05-10 Honda Odyssey,33706,37951,687420857,3:3:3,6,1.0,2676.618,0.0,-7.5963,-4.765378,46.123146,0.342917018241,0.0,0.0,214,-100.0
172858,nike free,MENS NIKE FREE 5.0 + RUNNING  SHOES-SNEAKERS-579959-002 -BLACK/GREY/WHITE,15709,65450,809742602,3:3:3,6,1.0,3766.928467,1.0,-8.675828,-4.434829,23.735836,0.51796,20456.0,75949.0,172,-100.0
20074,yardman,Carburetor For MTD Ryobi TroyBilt Yardman Bolen Trimmer Cultivator Carb 753-1225,82248,10043,724906311,3:3:3,6,1.0,3693.153809,1.0,-6.303305,-4.296239,35.807976,0.772631578947,4866.0,-1000000.0,175,0.685199098422
51526,thomas jefferson comerative coin,Thomas Jefferson Coin Collection,525,25504,693262201,3:3:2,6,1.0,2676.618,0.0,-7.599824,-4.682834,66.328979,0.0206819171241,0.0,0.0,137,1.3430811158
46091,amplifier,1x2 HDMI 2-Port Video Splitter Amplifier Repeater 3D 1080p 1 Input 2 Output USPS,32834,22899,687419845,3::3,6,1.0,1029.0,1.0,-7.558744,-4.572801,20.878155,0.0,67638.0,126510.0,231,0.698746867168
16919,gibson les paul special p90,Gibson 1998 LP Junior Special Guitar Body Neck - P90 P100 - USA - Les Paul ,33034,8483,724909729,3:3:3,6,1.0,3593.1875,1.0,-10.611092,-3.802361,83.783501,0.694496888471,27.0,-1000000.0,133,3.63435585179
225350,fiore,Fiore Sandra Luxurious Classic 15 Denier Pantyhose Tights Silky Sheer FREE SHIP,11525,72745,793069594,3:3:3,6,1.0,2988.666748,1.0,-5.301997,-3.854405,26.096087,0.062628,14769.0,437500.0,194,-0.498486520574
36390,pro kennex,"Pro Kennex Destiny Oversize Graphite Wood (Driver 3, 5) & steel iron (3 - Wedge)",115280,18063,740197160,2:3:3,6,1.0,1921.642822,1.0,-8.091341,-4.587805,65.188644,0.0283437826541,630.0,-1000000.0,138,1.291534081
60925,honda crf 250 front plate,2005 05 Honda CRF250X CRF 250X Headlight Front Number Plate - Free Shipping,177928,30044,693263790,3:3:3,6,1.0,2676.618,0.0,-8.379577,-3.813914,77.430367,0.0518816351734,0.0,0.0,152,-100.0
19705,zeiss ze 135mm,New!  Zeiss 135mm f/2 Apo Sonnar T* ZE Lens for Canon EF Mount from JAPAN N540,3323,9856,724909638,3:3:3,6,1.0,2676.618,0.0,-8.539637,-4.961035,71.167862,0.813217988179,21.0,-1000000.0,209,2.57038711722
61840,xlr interior parts,Cadillac GM OEM 07-08 XLR Instrument Panel Dash-Instrument Panel 15913743,40017,30504,687424395,3:3:3,6,1.0,2676.618,0.0,-7.425628,-4.841599,25.914484,0.140322847226,0.0,0.0,226,-100.0
61704,ipod nano,Apple iPod nano 1st Generation Black (2 GB),73839,30423,693261120,3:3:3,6,1.0,3075.769287,1.0,-9.580896,-5.204838,40.809223,0.782446698406,13535.0,96956.0,144,1.31573849879
36713,women chose,Women's Guess Kliane cutout detail platform pump sandals like Oliane chose size,55793,18244,740191720,::3,6,1.0,2676.618,0.0,-8.035144,-4.061676,29.361782,0.277722152691,0.0,0.0,231,-100.0
67170,ssd 2.5,Sandisk 128GB SATAIII 2.5-Inch 7mm Solid State Drive SDSSDP-128G-G25,175669,33164,693264790,3:3:3,6,1.0,2935.353027,1.0,-7.031239,-4.218041,55.900661,0.806616667835,6404.0,53097.0,224,-0.283782533913
176219,silver flatwar milbern rose,"Westmorland Sterling Silver Flatware Milburn Rose Teaspoon Spoon - 6""",20104,67035,809744589,3:3:3,6,1.0,2676.618,0.0,-6.693028,-4.176964,84.131271,0.607334,0.0,0.0,144,-100.0
12247,reverse osmosis drinking water system,5 Stage Reverse Osmosis Drinking Water System RO Home Purifier 15 TOTAL FILTERS,20684|116400,6082,724911133,3:3:3,6,1.0,4706.933105,1.0,-6.688807,-3.464354,92.36483,0.64313006201,302.0,-1000000.0,172,3.43738872404
156165,nutribullet,NutriBullet Rx 1700-Watt Blender NEW in Box Nutri bullet unopened,133704,57278,780088347,3:3:3,6,1.0,4150.083496,1.0,-7.459806,-3.46078,33.936058,0.876892,739.0,277430.0,171,0.648733413752
226242,lot of dog cloths,"Super Cute Lot of Girl Dog Clothes and Accessories, Halloween, Too! Sz Small",177796,73182,793069303,3:3:3,6,1.0,2676.618,0.0,-7.454435,-4.251577,40.269493,0.477172,0.0,0.0,136,-100.0
165506,arc mma 100 amp welder welding soldering machine 110v,NEW ARC MMA 100 AMP Welder Welding Soldering Machine 110V DIY Tool w/Accessories,113743,61885,809742475,3:3:3,6,1.0,2676.618,0.0,-9.529462,-4.889781,165.874603,0.484617,0.0,0.0,204,6.62687030556
225287,ferrari,Ferrari : 355 None,157044,72719,793071491,3:3:3,6,1.0,1486.666626,1.0,-7.390667,-4.736623,22.505604,0.036388,99196.0,67901.0,139,-100.0
64030,auburn football items,"Chris Davis Auburn Tigers Autographed 8"" x 10"" Scoreboard -Item #4194372",73403,31586,687419303,3:3:3,6,1.0,2676.618,0.0,-7.950155,-4.81114,50.332985,0.0860488798371,0.0,0.0,169,-100.0
14473,gdr stamps,German Democratic Republic 4 1953 Covers Used,3489,7233,724905482,3:3:3,6,1.0,2676.618,0.0,-7.573112,-4.362595,43.149925,0.782385157036,0.0,0.0,204,-100.0
146728,artley clarinet,PRISTINE VINTAGE WOOD CLARINET ARTLEY 17S Bb SOPRANO WITH MOUTH PIECE AND  CASE,119029,52823,780091694,3:3:3,6,1.0,2954.266602,1.0,-8.130204,-4.064715,60.672668,0.051739,118.0,-1000000.0,136,-100.0
78805,"nokona 13"" glove","Nokona Classic Walnut Softball Glove (13"") WS-1300C-RHT",16030,38894,753406594,3:3:3,6,1.0,2676.618,0.0,-8.360665,-4.376397,51.279324,0.843304,13.0,-1000000.0,236,-100.0
18036,follette pottery,"KENT FOLLETTE Louisiana pottery SIGNED blue medium/small ""cook's cup""",27357,9024,724910440,3:3:3,6,1.0,2750.916748,1.0,-7.661505,-4.835307,47.278725,0.737430854333,213.0,-1000000.0,173,-100.0
154642,"peruvian hair 26""",8''-30'' 1Bundle Unprocessed Brazilian Peruvian Virgin Human Hair Extensions 50G,175636,56539,780090015,3:3:3,6,1.0,2676.618,0.0,-5.892747,-3.69085,51.346325,0.758257,0.0,0.0,207,0.0766615642653
71931,bmw k 1200,BMW : K-Series,49976,35515,740190754,3:3:3,6,1.0,4119.799805,1.0,-9.407444,-3.765597,44.636471,0.369126133553,21065.0,-1000000.0,142,-100.0
79455,one touch fire fox,Alcatel One Touch Fire E 6015X - newest smartphone with Firefox OS 1.3,9355,39208,687421441,3:3:3,6,1.0,2676.618,0.0,-9.505046,-4.737676,54.392136,0.294975978641,0.0,0.0,0,0.330044512655
96846,speedblade,New LH Taylormade Speed Blade Irons 4-PW Speedblade Iron set Stiff Flex Steel,115280,47524,753409049,3:3:3,6,1.0,4528.866699,1.0,-10.25392,-4.481035,36.131012,0.993988,358.0,133333.0,172,-0.442110177404
81216,sherri hill dress,STUNNING Sherri Hill Strapless Light Blue Pagaent/formalLong Formal Dress Size 2,63861,40086,753412668,3:3:3,6,1.0,2919.923096,1.0,-7.390667,-4.736623,61.274002,0.837512,4473.0,-1000000.0,181,2.17651097592
10525,iphone 5s unlocked 16gb silver,"Apple iPhone 5s (GSM Factory Unlocked) Gray, Gold, Silver Excellent Condition A",9355,5206,724908493,3:3:3,6,1.0,3601.3125,1.0,-8.304456,-4.273158,65.632584,0.654722649291,281.0,-1000000.0,215,2.56078120285
76459,jupiter 85,USSR Jupiter-9 lens 2/85 Contax RF & Kiev mount Carl Zeiss Sonnar copy 15 blades,3323,37708,687418007,3:3:3,6,1.0,3264.882324,1.0,-7.836519,-3.476938,36.472183,0.807890222985,210.0,-1000000.0,172,-1.26065260394
66366,solo stove,Outdoor Camping Stove Cooking Supplies Equipment Gear Solo Wood Burning New,62117,32732,740192669,3:3:3,6,1.0,4163.083496,1.0,-7.506131,-4.280242,44.324856,0.697128532361,113.0,375000.0,172,-100.0
14128,honda pilot,Honda : Pilot EX Sport Utility 4-Door,80743,7055,724910460,3:3:3,6,1.0,4154.875,1.0,-7.390667,-4.736623,32.290131,0.348334655036,264018.0,36585.0,143,-100.0
81931,ecofan,Caframo 812AM-BBX Heat Powered Black and Gold Wood Stove EcoFan,20612,40410,740194980,3:3:3,6,1.0,4530.769043,1.0,-6.685785,-4.587662,44.233192,0.261616161616,215.0,-1000000.0,227,-100.0
95211,ford f150,Ford : F-150 XLT,6219,46708,740195435,3:3:3,6,1.0,3099.25,1.0,-9.684698,-4.308425,30.520929,0.355418719212,481346.0,16227.0,172,-100.0
11690,bisbee arizona,Vintage Old Antique Postcard ARIZONA Bisbee Main Street Judy Perry Modern Art,20196,5784,724910952,3:3:3,6,1.0,1835.230713,1.0,-7.6443,-4.577235,54.81794,0.408042099582,455.0,-1000000.0,145,-100.0
74955,greece stamps,GREECE 1935 MYTHOLOGICAL AIR STAMPS SET VERY FINE USED,47163,36945,687422224,3:3:3,6,1.0,2346.272705,1.0,-7.910273,-5.230158,42.625469,0.81509202454,21746.0,134328.0,147,-100.0
89296,heat press machine with vacum,Mini 3D Vacuum Heat Press Transfer Machine Special for Mugs and Plates with GIFT,57065,43886,753413152,3:3:3,6,1.0,2676.618,0.0,-7.76893,-4.863756,73.907791,0.577453,0.0,0.0,219,-100.0
97407,ty syuffed,"NEW Ty beanie Boos~~Grapes The Monkey Purple~ 6"" Stuffed PLUSH TOY IN HAND",1037,47772,740195242,3:3:3,6,1.0,2676.618,0.0,-8.01131,-4.851251,40.804066,0.0184607708619,6990.0,-1000000.0,172,-100.0
69778,los angeles kings,"NHL Los Angeles Kings - Frolov - 4"" tall Mini jersey",780,34411,753410153,3:3:3,6,1.0,1896.0,1.0,-7.631693,-5.075311,59.27388,0.0,27561.0,176470.0,142,-100.0
66418,scherzer treasures,MAXWELL SCHERZER 2014 PANINI NATIONAL TREASURES 93/99 JERSEY,213,32750,693261607,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,55.274513,0.676254180602,0.0,0.0,190,0.175570341089
84757,1x thigh high fishnet stockings,sexy BE WICKED scalloped FISH NET thigh HIGHS stockings ELASTIC top PANTYHOSE,11527,41706,753407156,3:3:3,6,1.0,2676.618,0.0,-8.055471,-4.699366,80.106514,0.536933,0.0,0.0,187,-1.72654681647
145561,3m fashion tape,Fashion New 3M Auto Acrilico Schiuma Nastro Biadesivo Attachment Tape 20mm,11870,52255,780090323,3:3:3,6,1.0,2676.618,0.0,-7.491817,-5.099282,24.147987,0.0,0.0,0.0,223,-100.0
166547,blu unlocked smart phones,New BLU Studio XL 6.0 HD - WHITE 4G 8GB 8MP Dual SIM ANDROID 5.0 Unlocked D850Q,9355,59474,809743699,3:3:3,6,1.0,2746.636475,1.0,-7.110425,-3.546996,35.00816,0.876,1651.0,-1000000.0,194,0.00254555646381
13344,jordan 3,2001 Jordan III Sz 8. White/True Blue 3 - air retro ,15709,6642,724910983,3:3:3,6,1.0,3500.923096,1.0,-10.192448,-3.614401,13.00185,0.825720620843,18024.0,210526.0,141,-100.0
63369,marx,Marx O scale 333 engine - runs with reversing problem. lot 2,19147,31267,693260122,3:3:3,6,1.0,2117.833252,1.0,-9.811698,-3.820524,24.441692,0.352517985612,14083.0,135359.0,172,-100.0
83004,thornhill pro-trainer,"Thornhill Pro-Trainer Saddle, Close Contact, 16.5"" med tree, New without tags",47281,40927,687421193,3:3:3,6,1.0,2676.618,0.0,-8.837495,-4.490122,67.432411,0.521884984026,0.0,0.0,173,-100.0
153543,netgear nighthawk ac1900,Netgear Nighthawk AC1900 Smart WiFi Router R7000,44995,56010,780088773,3:3:3,6,1.0,3690.0,1.0,-9.02639,-3.542785,75.031784,0.842811,104.0,361111.0,174,-100.0
81792,stickerbomb hood,"18""x60"" JDM Cartoon Hellaflush Black White Style Sticker Bomb Vinyl Wrap Decal",50447,40340,740193295,3:3:3,6,1.0,2676.618,0.0,-7.21882,-3.545101,20.140823,0.512744163888,0.0,0.0,174,-100.0
173283,olay pro-x eye restoration complex,LOT OF 3 Olay PRO-X Professional EYE Restoration Complex 0.3oz/9ml - NO BOX ,33164,65661,809743009,3:3:3,6,1.0,2676.618,0.0,-7.684108,-5.158538,58.606339,0.498683,39.0,489361.0,192,-100.0
224574,belle glos wine,3--Bottles 2012 Belle Glos Pinot Noir Dairyman Vineyard,38182,72364,793071116,3:3:3,6,1.0,2676.618,0.0,-7.138968,-4.000895,51.550426,0.703604,0.0,0.0,172,-100.0
10478,invicta watch men,      Invicta 1393 Mens Reserve Specialty Subaqua Yellow Dial GMT Yellow Rubber ,31387,5179,724911160,3:3:3,6,1.0,2460.153809,1.0,-7.390667,-4.736623,49.350151,0.885672937771,23371.0,-1000000.0,234,-0.23558545887
54305,a history of art & music,A History of Art and Music 1969 by H. W. Janson; Joseph Kerman; Patri 013389312X,377,26825,693260057,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,42.20533,0.0213454788407,0.0,0.0,192,-100.0
12744,sun analyzer parts,Sun Automotive Engine Diagnostic Analyzer Test Tool Magnetic Timing Probe,46101,6351,724910422,3:3:3,6,1.0,2676.618,0.0,-7.97446,-5.223127,28.703308,0.0130741843227,0.0,0.0,178,-100.0
223092,69 mach 1 428 scj,Ford : Mustang Mach 1,6236,71647,793072936,3:3:3,6,1.0,2676.618,0.0,-11.533967,-3.405143,63.783577,0.685838,0.0,0.0,142,-100.0
232103,kyle larson sprintcar shirt,NEW KYLE LARSON 'YOUNG MONEY' SPRINT CAR SHIRT-NICE 2 SIDED-CAR # 1K-BLACK XL,28022,75951,793069373,3:3:3,6,1.0,2676.618,0.0,-7.707452,-4.415622,96.465057,0.063226,0.0,0.0,144,-100.0
91189,clip on retractable id holder,Sock Monkey - Tan Fabric Retractable ID Name Badge Holder Reel clip on,169287,44755,753407902,3:3:3,6,1.0,2676.618,0.0,-7.161407,-4.769049,70.226326,0.577687,0.0,0.0,183,1.59679633867
87373,vintage stapler,Swingline 444 Stapler Vintage Black Fast Free Shipping Petina,113752,42973,740197373,3:3:3,6,1.0,1981.363647,1.0,-7.390667,-4.736623,20.461889,0.657501744592,1527.0,-1000000.0,172,-100.0
224518,dress shirt,Men's Slim Fit Shirt - Long Sleeve Fitted Casual Dress Button Up Collard Shirts,57990|57991,72341,793071599,3:3:3,6,1.0,3623.235352,1.0,-7.538493,-3.971824,25.090279,0.703979,410831.0,200968.0,187,-100.0
229910,rare boeing,"Schabak Boeing 747-246B JAL Japan Airlines ""Pink""   RARE SOLD OUT",19029,74900,793075801,3:3:3,6,1.0,2676.618,0.0,-7.518165,-4.45593,20.109121,0.172768,0.0,0.0,135,-100.0
152439,iphone 6plus att unlock service,100%25 PREMIUM Factory Unlock Service AT&T iPhone 6 & 6+ Plus BLACKLISTED CONTRACT,317,55473,780087617,3:3:3,6,1.0,3159.941162,1.0,-5.629426,-3.414542,124.211868,0.316541,22.0,750000.0,172,-100.0
68033,trek bike,Trek 2200ZR Road Bike,177831,33596,693265120,3:3:3,6,1.0,1622.583374,1.0,-10.234639,-3.753068,45.22377,0.696291063229,2194.0,111111.0,133,1.35471787018
11637,nature's way slippery elm bark,Nature's Way - Slippery Elm Bark 400 mg. - 100 Capsules,19260,5758,724904865,3:3:3,6,1.0,2676.618,0.0,-6.70848,-3.261225,119.086617,0.271363706832,0.0,0.0,200,-100.0
225429,kitchenaid pasta attachment,NEW KitchenAid 3-Piece Pasta Roller & Cutter Set (Stand Mixer Attachment)  KPRA,20680,72795,793072420,3:3:3,6,1.0,4856.615234,1.0,-8.116223,-3.601064,62.514076,0.71593,221.0,545454.0,143,1.98716071345
228608,outdoor kitchen,Stainless Steel Paper Towel Holder Outdoor BBQ Island Kitchen Storage Drawer,151621,74262,793073049,3:3:3,6,1.0,3478.0,1.0,-7.179662,-3.365192,38.881008,0.657619,4519.0,-1000000.0,157,1.09071583514
15740,air bag optima 2013,11 12 KIA OPTIMA L Air Bag driver roof 2T850 30000 OEM AUTOGATOR,177710,7869,724910477,3:3:3,6,1.0,2676.618,0.0,-7.583613,-4.640312,42.398201,0.202270698801,0.0,0.0,145,-100.0
227783,dress,Sexy Women Summer Casual Sleeveless Evening Party Beach Dress Short Mini Dress,63861,54567,793072282,3:3:3,6,1.0,4424.922852,1.0,-7.788984,-3.68223,11.869629,0.767467,2327513.0,90840.0,172,0.659558594964
231804,optical center punch,"Fowler 52-500-012 Steel Optical Center Punch, 4"" Length, 3X Magnification",25296,75817,793069094,3:3:3,6,1.0,2948.928467,1.0,-6.524168,-3.266277,60.885857,0.251561,28.0,-1000000.0,216,2.52757475083
74750,gucci travel bag,Gucci Premiere Clear Beige Gold Cosmetic Makeup Travel Bag/Case New,63852,36852,753411041,3:3:3,6,1.0,2334.461426,1.0,-9.300063,-4.445221,52.665985,0.275388,196.0,-1000000.0,139,1.86758764305
83900,htc one max unlocked,New HTC One Max 803s Quad-Core 4G LTE (FACTORY UNLOCKED) 16GB GPS Red Phone,9355,41302,740191905,3:3:3,6,1.0,3084.947266,1.0,-9.544724,-4.885696,65.430138,0.602763526075,55.0,-1000000.0,205,2.66715090768
95070,smith sunglasses,NEW SMITH DOVER POLARIZED SUNGLASSES Black frame / Grey-Green lens,79720,46640,753409258,3:3:3,6,1.0,3698.45459,1.0,-7.585083,-3.946757,38.504574,0.524161,3168.0,238805.0,183,1.52773446723
169336,dt swiss,"NEW DT Swiss M1800 All Mountain Disc Bike Wheelset, 15mm Front Thru Axle",177830,63748,809744526,3:3:3,6,1.0,3326.75,1.0,-8.800359,-3.698865,37.889515,0.396257,6103.0,125000.0,143,1.35558958652
68726,yoga tablet 2 13,"Lenovo Yoga  Tablet 2 Pro 32GB, Wi-Fi,13.3in Screen ( Warranty until 4/13/2016 )",171485,33883,740194606,3:3:3,6,1.0,2464.055664,1.0,-9.382611,-3.136214,42.981339,0.398874950837,235.0,-1000000.0,139,1.23395192842
8983,brees,M-15 DREW BREES 2013 Fleer Retro 1989 METAL UNIVERSE SAINTS/PURDUE,215,4449,724905869,3:3:3,6,1.0,1943.846191,1.0,-7.469489,-5.02691,14.378733,0.671175858481,8530.0,-1000000.0,201,0.749207135778
82334,lap dance carmen electra dvd movie,"Carmen Electra's The Lap Dance & Hip Hop, Good DVD, Carmen Electra, Michael Cars",617,40613,740197008,3:3:3,6,1.0,2676.618,0.0,-7.390667,-4.736623,129.243256,0.608642353931,0.0,0.0,199,-100.0
94618,20 korona,1898 AUSTRIA  HUNGARY   NGC GOLD 20 KORONA MS63,547|39479,46404,753410549,3:3:3,6,1.0,2676.618,0.0,-7.930194,-4.541406,22.054024,0.186877,0.0,0.0,173,1.07207207207
151401,susan graver dress,NEW Susan Graver French Terry Dress Knee Length Short Sleeve V-nick S-M-L-XL $45,63861,54989,780085689,3:3:3,6,1.0,3629.789551,1.0,-7.101259,-4.745492,61.17329,0.460107,316.0,-1000000.0,199,2.17651097592
231642,milk glass swan,Westmoreland Milk Glass Swan Replacement Lid Trinket/Covered Dish ,2740,75716,793072611,3:3:3,6,1.0,2505.181885,1.0,-8.152719,-5.34602,47.340256,0.234758,143.0,-1000000.0,139,-100.0
18704,samsung digital camera,Samsung WB1100 16.2MP SMART RED WiFi & NFC CCD Digital LCD Camera with 35X Zoom,31388,9342,724904796,3:3:3,6,1.0,3726.888916,1.0,-7.223835,-3.261621,43.44598,0.690121220566,4694.0,272727.0,220,1.59895806007
151532,le mans poster steve mcqueen ferrari 512 porsche 917 911 racing movie,Le Mans POSTER Steve McQueen **LARGE** Ferrari 512 Porsche 917 911 Racing movie,60337,55050,780091767,3:3:3,6,1.0,2676.618,0.0,-8.121222,-4.14159,221.771576,0.0,0.0,0.0,202,-100.0
175975,to boot new york,To Boot New York 'Warwick' Cap Toe Black Leather Oxfords Mens Size 8.5,53120,66901,809746169,3:3:3,6,1.0,4169.214355,1.0,-8.749363,-4.472751,45.571941,0.491989,594.0,0.0,173,-100.0
95250,samsung galaxy,Samsung Galaxy S4 SGH-I337  - 16GB -  Frost (AT&T) Smartphone（Unlocked）White,9355,24377,753407637,3:3:3,6,1.0,4396.625,1.0,-8.986968,-3.815111,17.43734,0.353077,474603.0,65043.0,176,1.4868220002
73360,electra mpc module,Electra Guitar MPC 5 Power Drive Module,33034,36191,753406704,3:3:3,6,1.0,2676.618,0.0,-8.987009,-5.375226,66.891251,0.424261,0.0,0.0,138,0.54818959842
12329,s3 case,Waterproof Shockproof Dirt Snow Proof Case Cover for Samsung Galaxy S3 SⅢ I9300,20349,6128,724908229,3:3:3,6,1.0,4301.0,1.0,-5.38124,-3.078747,15.429841,0.643207588312,738872.0,372355.0,201,2.50464082278
15082,bridgestone,4 NEW P265/70-16 BRIDGESTONE DUELER A/T REVO 2 70R R16 TIRES ,66471,7522,724908431,3:3:3,6,1.0,975.5,1.0,-7.962863,-4.919752,25.254288,0.243040685225,11148.0,56179.0,196,-100.0
234055,necklance,Fashion Women Jewelry Pendant Chain Crystal Choker Chunky Statement Bib Necklace,155101,76866,793069246,3:3:3,6,1.0,4488.153809,1.0,-6.624578,-2.971779,13.81459,0.725752,1786019.0,179046.0,199,-100.0
